CustomerKey,Full_name,Gender,DateFirstPurchase,Coustomer_city
13858,Melanie Richardson,Female,10-08-2022,San Diego
13859,Kristin Deng,Female,24-12-2022,Burlingame
13860,Olivia Watson,Female,01-02-2022,Haney
13861,Hailey Rogers,Female,30-07-2022,Renton
13862,Andrew Walker,Male,23-07-2021,Bellflower
13863,Kevin Long,Male,08-09-2022,Berkeley
13864,Robin Torres,Female,06-07-2022,Berkeley
13865,Mariah Foster,Female,31-07-2021,Novato
13866,Mya Butler,Female,13-08-2021,San Diego
13867,Luke Griffin,Male,01-06-2022,Lynnwood
13868,Shelby Morris,Female,24-03-2022,Salem
13869,Anna Morgan,Female,02-11-2022,Burlingame
13870,Jonathan Clark,Male,25-08-2021,Lebanon
13871,Sarah Gonzales,Female,07-08-2021,Palo Alto
13872,Alyssa Henderson,Female,01-02-2022,Marysville
13873,Russell Jai,Male,05-08-2021,Concord
13874,Alyssa Bryant,Female,24-07-2022,Grossmont
13875,Samantha Williams,Female,24-01-2023,El Cajon
13876,Sebastian Murphy,Male,11-07-2022,Chula Vista
13877,Adam Lal,Male,21-08-2021,Lakewood
13878,Sebastian Gray,Male,15-12-2022,Oak Bay
13879,Derrick Hernandez,Male,08-09-2022,Bellflower
13880,Marshall Kumar,Male,07-07-2022,Burien
13881,Jasmine Wood,Female,27-08-2022,Yakima
13882,Mariah Russell,Female,12-08-2021,Imperial Beach
13883,Brandon Lal,Male,18-08-2021,Long Beach
13884,Jada Rogers,Female,09-08-2021,Bellingham
13885,Brian Howard,Male,31-07-2021,Tacoma
13886,Rachel Taylor,Female,13-08-2021,Colma
13887,Nathan Scott,Male,10-09-2021,Spring Valley
13888,Ian Brown,Male,29-10-2022,Everett
13889,Robert Martin,Male,14-09-2021,Lebanon
13890,Jennifer Carter,Female,11-09-2021,Beaverton
13891,Aaron Simmons,Male,07-05-2022,Lakewood
13892,Spencer Diaz,Male,29-08-2021,Milwaukie
13893,Dalton Carter,Male,19-06-2022,Beaverton
13894,Robyn Ruiz,Female,01-09-2021,Bremerton
13895,Isabella Brooks,Female,17-09-2021,Bremerton
13896,Hailey Mitchell,Female,11-10-2021,Burien
13897,Carol Washington,Male,23-10-2021,Burien
13898,Richard Baker,Male,19-10-2021,Corvallis
13899,Cameron Jones,Male,13-04-2022,Olympia
13900,Isaac Campbell,Male,19-04-2022,Olympia
13901,Oscar Foster,Male,11-06-2022,W. Linn
13902,Jeremiah Simmons,Male,12-07-2022,Concord
13903,Elijah Hernandez,Male,29-09-2021,El Cajon
13904,Natalie Thompson,Female,24-10-2021,Imperial Beach
13905,Christian Henderson,Male,25-10-2021,La Jolla
13906,Courtney Evans,Female,06-10-2021,Olympia
13907,Misty Xie,Female,21-10-2021,Bremerton
13908,Alyssa Diaz,Female,07-05-2022,Cliffside
13909,Riley Price,Female,05-05-2022,Haney
13910,Isabelle Butler,Female,06-10-2021,Sedro Woolley
13911,Andrea Kelly,Female,30-09-2021,Seattle
13912,Caroline Simmons,Female,06-11-2021,Coronado
13913,Angela Rogers,Female,08-07-2022,Berkeley
13914,Abigail Bell,Female,26-04-2022,Chula Vista
13915,Allison King,Female,17-11-2021,Glendale
13916,Eduardo Ward,Male,14-12-2022,Westminster
13917,Samuel Allen,Male,27-11-2021,Novato
13918,Armando Blanco,Male,16-12-2022,Burnaby
13919,Grace Smith,Female,04-01-2023,Glendale
13920,Amanda Rogers,Female,07-04-2022,Sooke
13921,Joseph Jones,Male,04-10-2022,Concord
13922,Jackson Foster,Male,14-11-2022,Salem
13923,Steven Howard,Male,10-04-2022,Grossmont
13924,Hannah Hall,Female,28-06-2022,San Diego
13925,Wyatt Barnes,Male,31-10-2021,Redwood City
13926,Dalton Hill,Male,05-05-2022,Ballard
13927,Gabriel Gonzales,Male,19-11-2021,Bellflower
13928,Nathaniel Morris,Male,11-12-2022,Tacoma
13929,Robert Hayes,Male,27-01-2023,Lake Oswego
13930,Samantha Coleman,Female,28-10-2022,W. Linn
13931,Luke Hernandez,Male,29-07-2022,Redmond
13932,Timothy Sanchez,Male,06-11-2022,El Cajon
13933,Isabella Richardson,Female,26-02-2022,Torrance
13934,Luis Young,Male,06-12-2022,Issaquah
13935,Kimberly Sanchez,Female,02-03-2022,Oakland
13936,Nathan Wilson,Male,23-05-2022,Langley
13937,Victoria Ware,Female,05-08-2022,Milwaukie
13938,Alejandro Cai,Male,27-11-2021,Bellflower
13939,Eduardo Ramirez,Male,20-11-2021,Burbank
13940,Emma Simmons,Female,08-08-2022,Long Beach
13941,Brittany Hayes,Female,03-05-2022,Port Hammond
13942,Seth Long,Male,07-03-2022,Downey
13943,Kelly Bryant,Female,04-09-2022,Los Angeles
13944,Andrew Moore,Male,06-02-2022,Newton
13945,Yolanda Luo,Female,15-03-2022,Bellingham
13946,Jason Powell,Male,14-01-2023,Portland
13947,Megan Hughes,Female,05-12-2021,Oregon City
13948,Susan Ma,Female,10-12-2021,Berkeley
13949,Dwayne Ramos,Male,25-12-2021,Berkeley
13950,Meredith Hernandez,Female,27-09-2022,Bellingham
13951,Dylan Hughes,Male,26-09-2022,Spokane
13952,Franklin Ye,Male,05-09-2022,Melton
13953,Theresa Munoz,Female,13-07-2021,Newcastle
13954,Eddie Ramos,Male,09-07-2022,Hawthorne
13955,Andres Raji,Male,07-07-2021,Wollongong
13956,Dawn Ma,Female,11-08-2022,Silverwater
13957,Meredith Munoz,Female,18-07-2021,Caloundra
13958,Diane Martin,Female,02-07-2021,Warrnambool
13959,Ebony Carlson,Female,04-07-2021,Melton
13960,Lacey Kumar,Female,12-07-2021,Silverwater
13961,Shawna Raji,Female,01-10-2022,Sunbury
13962,Dawn Li,Female,20-02-2022,Springwood
13963,Veronica Patel,Female,01-05-2022,Hobart
13964,Jasmine Lewis,Female,08-07-2021,Sydney
13965,Barry Sara,Male,27-07-2021,Hervey Bay
13966,Darren Dominguez,Male,12-07-2021,Darlinghurst
13967,Glenn Zhang,Male,07-07-2021,Warrnambool
13968,Lydia Sai,Female,19-07-2021,St. Leonards
13969,Roy Martinez,Male,20-09-2022,Gold Coast
13970,Pedro Rana,Male,09-07-2021,Hawthorne
13971,Bianca Zhao,Female,27-07-2021,Hervey Bay
13972,Eugene Liang,Male,11-10-2022,Perth
13973,Bethany Shan,Female,17-07-2021,Cloverdale
13974,Tina Chandra,Female,18-07-2021,Milsons Point
13975,Johnny Raje,Male,23-08-2021,Hobart
13976,Emmanuel Smith,Male,24-12-2021,Bremerton
13977,Alexandra Brown,Female,28-11-2021,Issaquah
13978,Zoe Peterson,Female,20-12-2021,Renton
13979,Chloe Jenkins,Female,05-12-2021,Puyallup
13980,Margaret Liu,Female,21-04-2022,Beverly Hills
13981,Joy Carlson,Female,05-05-2022,Hobart
13982,Clarence Chander,Male,14-03-2022,North Sydney
13983,Logan Collins,Male,08-03-2022,Port Macquarie
13984,Adrian Richardson,Male,09-12-2021,San Diego
13985,Alexis Wood,Female,22-04-2022,Spring Valley
13986,Chloe Anderson,Female,08-01-2021,Spring Valley
13987,Eduardo Collins,Male,24-12-2022,Langley
13988,Miguel White,Male,28-07-2022,Newton
13989,Chloe Bradley,Female,19-03-2022,Burien
13990,Stephanie Wood,Female,16-01-2021,Salem
13991,Jack Hayes,Male,02-11-2022,Sedro Woolley
13992,Gregory Xie,Male,04-01-2021,Burlingame
13993,Zachary Patterson,Male,07-01-2021,Burlingame
13994,Isaac Cook,Male,11-08-2021,Sydney
13995,Michele Black,Female,15-05-2022,Melbourne
13996,Marie Perez,Female,15-05-2022,North Ryde
13997,Raquel Hernandez,Female,07-08-2021,Perth
13998,Ethan Martin,Male,04-02-2022,Cranbourne
13999,Elijah Gonzales,Male,25-01-2021,Oakland
14000,Terry Sharma,Male,27-07-2022,Beaverton
14001,Hunter Hill,Male,08-08-2022,Beaverton
14002,Jacqueline Reed,Female,15-03-2022,Burien
14003,Angel Ramirez,Male,17-01-2021,Portland
14004,Caitlin Kelly,Female,26-08-2022,Daly City
14005,Noah Hughes,Male,23-02-2021,Redwood City
14006,Brianna Walker,Female,04-02-2021,San Carlos
14007,Rebekah Garcia,Female,11-08-2021,Coffs Harbour
14008,Karen Liu,Female,12-02-2022,Geelong
14009,Brandy Prasad,Female,14-10-2022,Seaford
14010,Thomas Moore,Male,12-08-2021,Melton
14011,Roger Shen,Male,06-08-2021,St. Leonards
14012,Eddie Vazquez,Male,25-08-2021,Townsville
14013,Jimmy Blanco,Male,06-05-2022,Hobart
14014,Leslie Serrano,Female,20-05-2022,Lane Cove
14015,Kurt Lal,Male,04-06-2022,Sunbury
14016,Mary Sandidge,Male,23-07-2022,Milsons Point
14017,Chloe Rodriguez,Female,29-01-2021,San Diego
14018,Nina Rai,Female,05-10-2022,Bendigo
14019,Kathleen Romero,Female,29-07-2022,Cranbourne
14020,Kristine Dominguez,Female,27-08-2021,South Melbourne
14021,Michelle Richardson,Female,10-05-2022,Kirkland
14022,Taylor Lee,Female,11-02-2021,Marysville
14023,Beth Carlson,Female,17-02-2021,Concord
14024,Hannah Moore,Female,23-02-2021,Oakland
14025,Robert Alexander,Male,29-01-2021,Seattle
14026,Chloe Butler,Female,11-02-2021,Renton
14027,Carlos Perez,Male,07-08-2022,Tacoma
14028,Patricia Srini,Female,19-07-2022,Bellingham
14029,Christina Morris,Female,28-01-2023,Lake Oswego
14030,Lawrence Sanz,Male,24-08-2021,Warrnambool
14031,Ruben Suarez,Male,18-08-2021,Newcastle
14032,Arthur Chandra,Male,04-08-2021,Silverwater
14033,Melinda Torres,Female,17-08-2021,Findon
14034,Dennis Liang,Male,23-07-2022,North Sydney
14035,Hunter Hughes,Male,27-07-2022,Imperial Beach
14036,Amanda Torres,Female,19-03-2021,Oregon City
14037,Lydia Sara,Female,23-03-2021,Berkeley
14038,Madison Foster,Female,10-08-2021,Sydney
14039,Nathan Wang,Male,14-08-2021,Sunbury
14040,Stephanie Morris,Female,12-06-2022,El Cajon
14041,Danielle Bell,Female,04-05-2022,Westminster
14042,Stephanie Adams,Female,12-12-2022,Yakima
14043,Mary Gonzalez,Female,05-03-2022,Portland
14044,Thomas Wright,Male,24-03-2021,Oakland
14045,Tanya Ramos,Female,10-08-2021,Brisbane
14046,Cheryl Sanz,Female,08-08-2021,Melton
14047,Linda Alvarez,Female,31-07-2021,Wollongong
14048,Wyatt Mitchell,Male,17-08-2021,Bendigo
14049,Gina Hernandez,Female,31-07-2021,Gold Coast
14050,Manuel Lopez,Male,08-08-2021,Cloverdale
14051,Nathaniel Rivera,Male,08-08-2021,Hobart
14052,Jorge Ma,Male,30-01-2022,Rockhampton
14053,Tamara Huang,Female,06-02-2022,St. Leonards
14054,Reginald Martin,Male,29-11-2022,Warrnambool
14055,Alejandro Kumar,Male,09-08-2021,Rhodes
14056,Nelson Sanz,Male,09-05-2022,Bendigo
14057,Lance Alonso,Male,04-09-2022,North Ryde
14058,Johnny Anand,Male,06-08-2021,Brisbane
14059,Rodney Ramos,Male,17-03-2022,Melbourne
14060,Cedric Sharma,Male,13-03-2022,Melbourne
14061,Naomi Torres,Female,27-02-2022,St. Leonards
14062,Madison Clark,Female,19-08-2021,Hervey Bay
14063,Patrick Sands,Female,16-08-2021,Matraville
14064,Stacey Li,Female,27-08-2021,Townsville
14065,Samuel Diaz,Male,06-08-2021,Gold Coast
14066,Melody Jimenez,Female,21-08-2021,Geelong
14067,Larry Sanz,Male,11-04-2022,Melbourne
14068,Brent McDonald,Male,02-05-2022,North Sydney
14069,Joy Serrano,Female,27-08-2022,North Sydney
14070,Ricky Alonso,Male,17-08-2021,South Melbourne
14071,Jack Li,Male,13-08-2021,Rockhampton
14072,Allen Smith,Male,23-07-2022,Caloundra
14073,Gabriel Alexander,Male,13-02-2022,Geelong
14074,Barbara Xu,Female,12-05-2022,Gold Coast
14075,Robert Harris,Male,23-04-2022,La Jolla
14076,Justin Ross,Male,03-05-2022,Beaverton
14077,Bryan Townsend,Male,01-08-2022,Royal Oak
14078,Ryan Alexander,Male,18-01-2022,Haney
14079,Lauren Price,Female,28-01-2022,Metchosin
14080,Cynthia Srini,Female,18-03-2021,Beaverton
14081,Nicole Butler,Female,22-03-2021,Oakland
14082,Johnny Jai,Male,14-12-2022,Beaverton
14083,Nathan Lopez,Male,12-03-2021,Kirkland
14084,Robert Lal,Male,04-05-2022,Haney
14085,Nathan Garcia,Male,24-04-2022,Issaquah
14086,Maurice Chander,Male,22-10-2022,Brisbane
14087,Harold Garcia,Male,08-02-2022,Townsville
14088,Alexandra Lopez,Female,12-03-2021,Woodburn
14089,Kaitlyn Gray,Female,10-03-2021,El Cajon
14090,Jennifer Lewis,Female,30-04-2022,Daly City
14091,Logan Thomas,Male,31-01-2022,N. Vancouver
14092,Maurice Nath,Male,08-09-2022,Bellingham
14093,Jillian Arthur,Female,23-08-2022,Beverly Hills
14094,Amanda Russell,Female,26-04-2022,West Covina
14095,Paige Griffin,Female,29-04-2021,National City
14096,Samuel Green,Male,11-06-2022,Royal Oak
14097,Johnathan Srini,Male,25-07-2022,Ballard
14098,Allison Lopez,Female,11-04-2021,Issaquah
14099,Rafael Lin,Male,17-03-2022,Port Macquarie
14100,Alisha Xu,Female,12-06-2022,Sunbury
14101,Franklin Lal,Male,27-08-2021,Newcastle
14102,Lisa Huang,Female,16-08-2021,North Ryde
14103,Monique Blanco,Female,03-08-2021,Port Macquarie
14104,Sydney James,Female,02-04-2021,Downey
14105,Jackson Zhang,Male,06-04-2021,Lincoln Acres
14106,Melissa Hughes,Female,26-04-2021,Oakland
14107,Alexandra Garcia,Female,19-03-2022,Haney
14108,Thomas Yang,Male,08-04-2022,N. Vancouver
14109,Aidan Gonzales,Male,28-04-2021,San Diego
14110,Dakota Simmons,Male,23-04-2022,Langley
14111,Michael Anderson,Male,31-07-2022,Oregon City
14112,Charles Sanchez,Male,04-05-2021,Colma
14113,Natalie Lopez,Female,07-05-2022,Walla Walla
14114,Chloe Martin,Female,28-01-2023,Coronado
14115,Samantha Gonzales,Female,06-05-2021,Corvallis
14116,Brianna Torres,Female,22-05-2021,Sedro Woolley
14117,Emma Cook,Female,26-05-2021,Yakima
14118,Elizabeth Ross,Female,30-04-2022,Royal Oak
14119,Paige Cooper,Female,24-04-2022,Langley
14120,Gabrielle Cooper,Female,22-05-2021,Berkeley
14121,Devon Goel,Male,29-05-2021,Bremerton
14122,Kaitlyn Miller,Female,16-04-2022,Long Beach
14123,Erick Mehta,Male,21-03-2022,East Brisbane
14124,Justin Li,Male,28-04-2022,Goulburn
14125,Shane Gonzalez,Male,20-08-2021,Findon
14126,Andy Dominguez,Male,27-02-2022,Sunbury
14127,Lacey Zhang,Female,12-08-2021,Caloundra
14128,Ian Harris,Male,13-08-2021,Rockhampton
14129,Monica Martinez,Female,01-08-2021,Silverwater
14130,Rebekah Serrano,Female,03-08-2021,Malabar
14131,Javier Navarro,Male,08-08-2021,Coffs Harbour
14132,Brandon Ross,Male,16-08-2021,Sunbury
14133,Ricardo Kumar,Male,11-08-2021,Hervey Bay
14134,Cassandra Fernandez,Female,01-08-2021,Cloverdale
14135,Clayton Xie,Male,18-04-2022,Roncq
14136,Louis She,Male,23-05-2022,Saint-Denis
14137,Joy Ruiz,Female,27-06-2020,Bottrop
14138,Vincent He,Male,05-06-2020,Kassel
14139,Meredith Sai,Female,30-06-2020,Kiel
14140,Meagan Sai,Female,06-06-2020,Paderborn
14141,Ana Bryant,Female,19-02-2021,Villeneuve-d'Ascq
14142,Damien Zheng,Male,29-10-2022,Bonn
14143,Jill Sandoval,Female,12-04-2022,London
14144,Lee Gutierrez,Male,25-10-2022,Cergy
14145,Jessie Ye,Male,06-02-2022,Paris
14146,Toni Sara,Female,19-04-2020,Gateshead
14147,Marcus Rivera,Male,30-07-2020,Bottrop
14148,Shaun Sharma,Male,27-08-2020,Kassel
14149,Donald Srini,Male,11-08-2020,Ingolstadt
14150,Billy Munoz,Male,09-04-2020,Leeds
14151,Marie Martin,Female,16-09-2022,Roncq
14152,Luke Turner,Male,25-07-2022,Villeneuve-d'Ascq
14153,Dylan Lewis,Male,11-05-2022,Hof
14154,Willie Gao,Male,25-02-2021,Verrieres Le Buisson
14155,Olivia Morris,Female,28-04-2020,Newcastle upon Tyne
14156,Preston Gonzalez,Male,10-02-2022,London
14157,Willie Xu,Male,10-04-2020,London
14158,Craig Moreno,Male,08-04-2020,York
14159,Jay Malhotra,Male,07-04-2020,Bracknell
14160,Brittney Hu,Female,23-08-2020,Erlangen
14161,Claudia Li,Female,04-08-2020,Eilenburg
14162,Brett Garcia,Male,10-08-2020,Frankfurt
14163,Ebony Garcia,Female,19-08-2020,Berlin
14164,Kari Smith,Female,13-08-2020,Duesseldorf
14165,Natalie Gray,Female,20-04-2020,Newcastle upon Tyne
14166,Elizabeth Jenkins,Female,14-02-2022,Saint Germain en Laye
14167,Pamela Subram,Female,14-08-2020,Frankfurt
14168,Edwin Guo,Male,25-01-2023,Chatou
14169,Carmen Martinez,Female,13-02-2021,Saint Germain en Laye
14170,Rebekah Moreno,Female,07-03-2021,Saint Ouen
14171,Michele Lal,Female,08-08-2020,Frankfurt
14172,Carla Garcia,Female,09-04-2022,London
14173,Tonya Shan,Female,25-05-2022,Verrieres Le Buisson
14174,Alberto Diaz,Male,22-02-2022,Berlin
14175,Cynthia Mehta,Female,17-08-2022,Bury
14176,Mindy Rai,Female,10-06-2022,Bobigny
14177,Kenneth Nara,Male,08-12-2022,Dunkerque
14178,Katie Raje,Female,24-11-2022,Paris
14179,Claudia Xu,Female,14-01-2023,Braunschweig
14180,Henry Patel,Male,09-05-2022,Erlangen
14181,Adriana Chandra,Female,24-08-2020,Frankfurt
14182,Steve Lin,Male,02-09-2022,Frankfurt am Main
14183,Robyn Carlson,Female,10-04-2020,Milton Keynes
14184,Caleb Jenkins,Male,04-04-2022,Runcorn
14185,Frank Vazquez,Male,17-03-2021,Les Ulis
14186,Katrina Tang,Female,20-03-2021,Paris
14187,Eugene Lu,Male,07-12-2022,Hamburg
14188,Meagan Sanchez,Female,20-07-2022,Paris
14189,Krista Martin,Female,17-08-2020,Dresden
14190,Candace Patel,Female,16-07-2022,München
14191,Derrick Martin,Male,11-04-2020,Reading
14192,Ronald Kapoor,Male,21-03-2021,Pantin
14193,Pamela Vance,Female,23-05-2022,Duesseldorf
14194,Cassie Rai,Female,13-03-2022,London
14195,Clinton Blanco,Male,22-04-2020,London
14196,Felicia Dominguez,Female,13-04-2022,Watford
14197,Frank Gill,Male,08-10-2022,Braunschweig
14198,Daisy Romero,Female,15-08-2020,Hamburg
14199,Samuel Anderson,Male,03-06-2022,Bury
14200,Colleen Goel,Female,09-03-2021,Colombes
14201,Marie Serrano,Female,14-11-2022,Paris
14202,Clayton Zeng,Male,28-04-2022,Saarbrücken
14203,Seth Rodriguez,Male,01-03-2021,Bobigny
14204,Chelsea Sara,Female,28-01-2022,Lieusaint
14205,Wesley Wu,Male,19-03-2022,Sèvres
14206,Edwin West,Male,09-01-2023,Kassel
14207,José Saraiva,Male,28-09-2020,München
14208,Eugene Xu,Male,05-02-2022,Gloucestershire
14209,Craig Ramos,Male,21-02-2022,Lane Cove
14210,Jenny Tang,Female,12-08-2021,South Melbourne
14211,Emma Bradley,Female,07-08-2021,Gold Coast
14212,Erick Madan,Male,11-05-2022,Darlinghurst
14213,Autumn Guo,Female,06-05-2022,Milsons Point
14214,Robyn Munoz,Female,14-08-2021,Malabar
14215,Stacey Yang,Female,14-08-2021,Cloverdale
14216,Edwin Zheng,Male,07-08-2021,Seaford
14217,Terrance Lopez,Male,09-03-2022,Coffs Harbour
14218,Karl Kumar,Male,17-08-2021,Sunbury
14219,Christy Ye,Female,15-08-2021,North Sydney
14220,Latasha Romero,Female,11-08-2021,Lane Cove
14221,Glenn Zhao,Male,07-03-2022,St. Leonards
14222,Dawn Zhang,Female,18-08-2022,Darlinghurst
14223,Larry Rubio,Male,04-06-2022,Hobart
14224,Tamara She,Female,08-09-2021,Lane Cove
14225,Alisha Chen,Female,31-08-2021,Hawthorne
14226,Heidi Mehta,Female,01-09-2021,Lavender Bay
14227,Alison Xu,Female,26-02-2022,Milsons Point
14228,Arturo Raje,Male,29-04-2022,Melbourne
14229,Allen Perez,Male,17-05-2022,Geelong
14230,Luis Coleman,Male,05-09-2021,Townsville
14231,Kari Sai,Female,08-02-2022,Findon
14232,Omar Huang,Male,30-03-2022,Rockhampton
14233,Ricardo She,Male,03-07-2022,Malabar
14234,Gina Romero,Female,29-08-2021,Perth
14235,Larry Alvarez,Male,23-09-2021,Wollongong
14236,Abigail Richardson,Female,21-09-2021,Melbourne
14237,Kate Andersen,Female,07-04-2022,Cloverdale
14238,Jay Gonzalez,Male,13-09-2021,Wollongong
14239,Maria Peterson,Female,06-05-2021,Lakewood
14240,Caroline Foster,Female,26-05-2021,Kirkland
14241,Grace Wood,Female,31-07-2022,Coronado
14242,Rafael Ye,Male,12-06-2021,Bremerton
14243,Gregory Winston,Female,06-04-2022,Oregon City
14244,Jennifer Griffin,Female,18-04-2022,Metchosin
14245,Ana Russell,Female,30-01-2022,Woodburn
14246,Devin Garcia,Male,02-03-2022,Glendale
14247,Hunter Allen,Male,10-01-2023,Spokane
14248,Misty Tang,Female,24-09-2022,Bellflower
14249,Eduardo Thomas,Male,30-05-2022,National City
14250,Adam Collins,Male,30-08-2022,Concord
14251,Alex Brooks,Male,06-11-2022,Santa Cruz
14252,Destiny Cook,Female,20-12-2022,Portland
14253,Eduardo Scott,Male,01-06-2021,Burbank
14254,Tabitha Gill,Female,02-07-2022,Bellflower
14255,Jonathan Jackson,Male,09-06-2021,Edmonds
14256,Elizabeth Robinson,Female,11-06-2021,Lynnwood
14257,James Carter,Male,19-08-2022,National City
14258,Haley Foster,Female,24-01-2023,San Carlos
14259,Antonio Flores,Male,16-09-2021,Melton
14260,Frank Ruiz,Male,05-09-2021,Warrnambool
14261,Meredith Subram,Female,09-09-2021,Rhodes
14262,Jon He,Male,03-09-2021,Port Macquarie
14263,Nina Lal,Female,01-09-2021,Silverwater
14264,Karl Lal,Male,15-09-2021,Seaford
14265,Garrett Bell,Male,02-07-2022,Shawnee
14266,Cory Patel,Male,27-02-2022,Bellingham
14267,Lauren Wood,Female,02-06-2021,Corvallis
14268,Isabella Roberts,Female,27-06-2021,Beverly Hills
14269,Tony She,Male,23-09-2022,Beverly Hills
14270,James Ross,Male,21-06-2021,La Jolla
14271,Lucas Wright,Male,08-03-2022,Spokane
14272,Sydney Ward,Female,08-06-2021,Puyallup
14273,Angel Parker,Male,06-09-2022,San Gabriel
14274,Edward Williams,Male,28-04-2022,Royal Oak
14275,Arthur Prasad,Male,19-09-2021,Findon
14276,Melody Suarez,Female,07-09-2021,Townsville
14277,Jerry She,Male,21-09-2021,Rockhampton
14278,Olivia Sanchez,Female,19-07-2022,Melbourne
14279,Taylor Barnes,Female,06-09-2021,Warrnambool
14280,Isaac Oliver,Male,20-04-2022,Bremerton
14281,Daniel Wilson,Male,08-05-2022,Vancouver
14282,Brianna Lewis,Female,07-03-2022,Newton
14283,Seth Simmons,Male,21-06-2021,Lake Oswego
14284,Wyatt Anderson,Male,10-06-2021,Sedro Woolley
14285,Taylor Hughes,Female,30-05-2021,Burlingame
14286,Kristine Hernandez,Female,26-09-2021,Newcastle
14287,Derek Xie,Male,09-09-2021,Port Macquarie
14288,Christina Ramirez,Female,31-05-2021,El Cajon
14289,Jessica Martinez,Female,01-06-2021,Santa Cruz
14290,Jonathan Wilson,Male,22-07-2021,Corvallis
14291,Tyler White,Male,29-01-2022,Oak Bay
14292,Isabella Ross,Female,21-07-2021,Concord
14293,Kyle Campbell,Male,18-08-2022,Daly City
14294,Steven Gray,Male,25-04-2022,El Cajon
14295,Hannah Thomas,Female,28-05-2022,West Covina
14296,Benjamin Russell,Male,28-05-2022,Beaverton
14297,Kristin Raji,Female,16-07-2021,Bellflower
14298,Kaitlyn Jenkins,Female,15-07-2021,Los Angeles
14299,Jermaine Chandra,Male,07-09-2021,Goulburn
14300,Colin He,Male,14-09-2021,Seaford
14301,Ruben Vazquez,Male,01-09-2021,Port Macquarie
14302,April Beck,Female,28-08-2021,Brisbane
14303,Briana Ramos,Female,19-09-2021,Port Macquarie
14304,Jacquelyn Jimenez,Female,26-09-2021,Melbourne
14305,Brendan Shen,Male,19-09-2021,Goulburn
14306,Byron Ramos,Male,04-09-2021,Hobart
14307,Ross Perez,Male,19-02-2022,Darlinghurst
14308,Marie Ramos,Female,14-09-2021,Lane Cove
14309,Orlando Sanz,Male,25-02-2022,Perth
14310,Jon Zeng,Male,17-09-2021,Rhodes
14311,Erik Alvarez,Male,06-03-2022,Sydney
14312,Claudia Lin,Female,18-02-2022,Caloundra
14313,Christian Smith,Male,09-08-2022,Port Macquarie
14314,Katherine Cooper,Female,20-06-2022,Hobart
14315,Carl Chander,Male,22-04-2022,Townsville
14316,Leonard Anand,Male,30-08-2021,Coffs Harbour
14317,Steve Liang,Male,05-02-2022,Lavender Bay
